"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"COX8A",1.75922999687887,4.64898564055822,10.4698473364707,1.17107881142017e-11,9.06489498127903e-08,16.460341201839
"LONP1",1.02684276040898,6.00644597180209,10.3679085109747,1.48330573104327e-11,9.06489498127903e-08,16.3178187514813
"PCSK1N",2.27002351403845,6.14598661625421,10.2492827730705,1.95617069082413e-11,9.06489498127903e-08,16.035634959183
"MZT2B",1.43804595258911,4.45724841381066,9.88518000181414,4.62595277180268e-11,1.60774988584002e-07,15.1680348000165
"VPS51",1.07460575251811,5.68583177551166,9.66622924198437,7.82688768909432e-11,2.17618785307578e-07,14.7266704529111
"LCORL",-1.05866515333393,4.14245862325722,-9.47786118453926,1.23668307069458e-10,2.86539467479935e-07,14.2522730372532
"UBXN4",-0.8686463952994,6.17570372719459,-8.92360070815226,4.88174533360337e-10,9.14085401014943e-07,12.9767637941435
"CHPF",1.27319643733504,6.07264650304536,8.89392259968621,5.26016631284674e-10,9.14085401014943e-07,12.8996411494252
"LLPH",-1.01094700053566,3.4852598209222,-8.81485679068029,6.42134699030976e-10,9.27059811307289e-07,12.6401926381191
"ZNF891",-1.19558616233126,5.05762956780661,-8.77926702493356,7.02643749756965e-10,9.27059811307289e-07,12.6200619881387
"RAMP1",1.42614775537543,4.58038510716558,8.69971783969637,8.59825500733795e-10,9.27059811307289e-07,12.3995592712699
"ROMO1",1.88870629080411,2.09643129367943,8.68908269932618,8.83403277832853e-10,9.27059811307289e-07,11.8190483043957
"MT3",1.71830316793275,6.80676094262106,8.68641553790882,8.89419065766491e-10,9.27059811307289e-07,12.3916723261401
"TATDN1",-1.09251578409639,2.97608369366117,-8.66737585791964,9.33594976140271e-10,9.27059811307289e-07,12.2254957559598
"MZT2A",1.34996007261005,4.28824080351627,8.53903835586621,1.29596871408229e-09,1.20110380421147e-06,11.9985115005242
"SENP6",-0.894834217652232,6.74836819013093,-8.50631936270589,1.40947130783029e-09,1.22465438259105e-06,11.9516774064262
"TBC1D23",-0.907526208834285,4.64736216168705,-8.37002295336804,2.00257689555695e-09,1.58394084129929e-06,11.606104028273
"HNRNPH1",-0.992814048609918,6.44318371701824,-8.34641217912184,2.1287177886542e-09,1.58394084129929e-06,11.5540514521991
"CUL5",-0.983610067939561,5.19902440120428,-8.32850199610591,2.22978264402952e-09,1.58394084129929e-06,11.5077152383922
"ADIRF",1.59173064762311,3.75819497210259,8.31108184362661,2.33277534749297e-09,1.58394084129929e-06,11.3966901296789
"PMS1",-1.04707516821922,4.34476030418662,-8.3013098081812,2.39265988111676e-09,1.58394084129929e-06,11.4295314561743
"AP1B1",0.964348397843655,6.75829548270029,8.21987882022346,2.95676936258064e-09,1.86840943993618e-06,11.2348394499371
"FAM73A",-1.10089837525123,5.68458730489911,-8.19488318090456,3.15581312164254e-09,1.90748321813368e-06,11.1731844017739
"FBXO2",1.12754831206477,6.97223383683734,8.16946475282597,3.37224375265497e-09,1.9122453403653e-06,11.1071067865579
"EHD1",0.999863400373038,5.07776704397996,8.14996536154015,3.54848060259904e-09,1.9122453403653e-06,11.0548661644769
"SOS1",-0.939402889313294,6.33217522674643,-8.1469726996955,3.57634720540193e-09,1.9122453403653e-06,11.0521219677335
"RABAC1",1.2261560861478,4.01913623126799,8.09635556207801,4.08294994454858e-09,2.04162328854209e-06,10.8929047889541
"DDX21",-0.731094865837164,5.04905706423543,-8.09364731260643,4.11203079263261e-09,2.04162328854209e-06,10.9155101826622
"LYRM2",-0.737861397117636,4.96876878947577,-8.02720156118151,4.89558429839093e-09,2.34684182469761e-06,10.7465542094231
"CHCHD10",1.48666430728054,3.30350799671411,7.98870260883731,5.41755160112705e-09,2.51049341196228e-06,10.5537914704709
"UFM1",-1.08802604023844,5.48697112751921,-7.92134335078874,6.47108488248049e-09,2.90196845278206e-06,10.4775278305498
"DERL2",-1.0282756120726,3.53865546626974,-7.86371977653874,7.53685590033261e-09,3.27429283520075e-06,10.3058261952
"LTN1",-0.922200950848456,5.56372391692673,-7.84608971725283,7.8973918097134e-09,3.32695578601927e-06,10.2844905236418
"KCNH2",1.10754611152847,5.05972003938482,7.82281738667882,8.40034530997793e-09,3.43475295586215e-06,10.2230320386972
"S100A1",1.23365225917985,5.5328114672927,7.7927533804125,9.09867638175808e-09,3.57760849316879e-06,10.1469693499706
"NAA38",1.60114691103457,3.0076646088324,7.75641821301988,1.0022066908875e-08,3.57760849316879e-06,9.93132816170776
"LRP1",0.940808410617167,10.168683215003,7.75283120797674,1.01182461801593e-08,3.57760849316879e-06,10.01220747615
"ICE2",-1.11813192627759,4.76704381171713,-7.74932192333905,1.0213250077177e-08,3.57760849316879e-06,10.0349667704416
"POC1B",-0.934622090299125,4.66115657244685,-7.71273260373623,1.12595356607237e-08,3.57760849316879e-06,9.9404504889223
"GNPTG",0.858520307675846,5.55462515458619,7.71024201209451,1.13345997192139e-08,3.57760849316879e-06,9.93442151639471
"KIAA1033",-1.03403759037557,5.82731018576961,-7.71001783464447,1.13413811288877e-08,3.57760849316879e-06,9.93338875894459
"7-Sep",-1.2705133032966,7.5784233161673,-7.70699188947217,1.143332128375e-08,3.57760849316879e-06,9.92583913473511
"IFI27L2",1.09834500169952,3.21911623227888,7.70244664135443,1.15728503145485e-08,3.57760849316879e-06,9.84873178548862
"GPT2",1.14833115735107,6.18576882903725,7.69672229473721,1.17510417854582e-08,3.57760849316879e-06,9.89940505096113
"POLI",-0.965538348252427,4.72460894383035,-7.67799289867655,1.2353802269206e-08,3.57760849316879e-06,9.85092612150385
"RPL27",1.47796960659247,3.91562330136367,7.67223278217053,1.25454283036671e-08,3.57760849316879e-06,9.81405186336103
"PLEKHA1",-0.973156535921629,6.09340298121258,-7.66868232535971,1.26650468394853e-08,3.57760849316879e-06,9.82623434571247
"NBEAL1",-0.797179451863357,6.25293176281583,-7.66456499367455,1.28052171160399e-08,3.57760849316879e-06,9.81558086799335
"MED16",0.911544447721388,5.25812407801043,7.66205477601327,1.28914478158393e-08,3.57760849316879e-06,9.80981324212377
"TBK1",-0.965186662871601,4.17751022696374,-7.65521231158811,1.312950970948e-08,3.57760849316879e-06,9.78949548190707
"INTS6",-0.922605099522437,5.87394864669908,-7.65093779998061,1.32804913627349e-08,3.57760849316879e-06,9.78018407410135
"PNPLA2",1.2247812987085,5.26619215570395,7.64809347947866,1.33819336530555e-08,3.57760849316879e-06,9.77358568912804
"AC007325.2",1.80801732243662,4.09612706275174,7.62457726475571,1.42514050093421e-08,3.73817042339385e-06,9.69369301824151
"NDUFA11",1.12553684198151,4.14385508505852,7.60562091141236,1.4993955142087e-08,3.86011045157952e-06,9.65510149711131
"TRAF7",1.04180703696946,5.76991415678062,7.59471220356011,1.54389760423296e-08,3.90241172619029e-06,9.63495399737311
"BOP1",0.923699979178724,4.48431354228668,7.58680389261634,1.57699708306325e-08,3.91489525870453e-06,9.61274525677326
"C19orf52",1.09751900594172,2.51176061677445,7.56549897221009,1.66980195902994e-08,4.07255909376038e-06,9.40057677392469
"UBE3A",-1.04636621745582,6.54489321634092,-7.54415561361723,1.76834551930519e-08,4.18409338914558e-06,9.50260720311347
"AIP",0.784908946317945,4.83621184998542,7.5374840321465,1.80034566462239e-08,4.18409338914558e-06,9.4866660181368
"NAA15",-0.747737313248118,5.42796454410741,-7.5363540408511,1.80582364658851e-08,4.18409338914558e-06,9.48237111592924
"CAPN7",-0.815862690125706,5.2063993570422,-7.50299689888437,1.97539589647108e-08,4.42056989300196e-06,9.39580652894793
"TTC13",-0.85752582663096,4.32421370928789,-7.49200430650299,2.03475287421702e-08,4.42056989300196e-06,9.36811955261094
"SCAND1",1.48346487265735,3.56368450622651,7.49075508052634,2.04161204145574e-08,4.42056989300196e-06,9.33183359590548
"BLOC1S1",1.14473219202778,3.48485974931611,7.48721384149557,2.06118401003189e-08,4.42056989300196e-06,9.32595535300924
"SF3B5",1.20891930346431,4.05237737027141,7.48619045199136,2.06687557937798e-08,4.42056989300196e-06,9.34520904319331
"PPIG",-0.887961033918887,5.82251270856455,-7.45454452735727,2.25098394540997e-08,4.68941150359673e-06,9.26788126286392
"KATNB1",0.788908586488424,5.44104137611347,7.45305674397427,2.26003863286564e-08,4.68941150359673e-06,9.2658429000852
"SCAF11",-0.831992838764439,5.58273335700373,-7.42883358384029,2.41277862496696e-08,4.78754774593703e-06,9.2007740396238
"IBTK",-0.839081546463799,5.73424571813627,-7.42814918359433,2.41724327736568e-08,4.78754774593703e-06,9.19874610496415
